"id commande"	"quantité"	"ean"
"5ca351bb-7c16-473b-86ae-3e68e95ae4aa"	"1.0"	"4580300663779"
"5ca351bb-7c16-473b-86ae-3e68e95ae4aa"	"1.0"	"3901714564307"
"5ca351bb-7c16-473b-86ae-3e68e95ae4aa"	"1.0"	"9913790013031"
"5cce5fe0-3ea5-4836-aba2-a9163ca38321"	"1.0"	"5033157336673"
"5cce5fe0-3ea5-4836-aba2-a9163ca38321"	"1.0"	"2003649071330"
"5cf061ac-897a-446e-b0df-dabd75c0850e"	"1.0"	"9324010513925"
"5cf061ac-897a-446e-b0df-dabd75c0850e"	"1.0"	"3413922414102"
"5cf061ac-897a-446e-b0df-dabd75c0850e"	"1.0"	"5712909587395"
"5db23738-93a4-444e-832f-76cdf99ec4cf"	"1.0"	"3677427082864"
"5e177b4a-e88a-4b66-9b64-c83b485126c8"	"1.0"	"8383116440901"
"5e7d5d8e-33b5-457e-8bb0-c61313949359"	"1.0"	"0972486720058"
"5e7d5d8e-33b5-457e-8bb0-c61313949359"	"1.0"	"4422165920324"
"5e7d5d8e-33b5-457e-8bb0-c61313949359"	"1.0"	"2596470557338"
"5e7d5d8e-33b5-457e-8bb0-c61313949359"	"1.0"	"0663920593184"
"601a137b-7d57-46dd-b168-0ec5bd115ee1"	"1.0"	"5033157336673"
"601a137b-7d57-46dd-b168-0ec5bd115ee1"	"1.0"	"3326947763394"
"6027c6f6-aab9-4410-8b11-1ee384bcfe7f"	"1.0"	"3743945797761"
"6027c6f6-aab9-4410-8b11-1ee384bcfe7f"	"1.0"	"9621408045335"
"60687bfc-619f-4f8e-b027-17de6b8e09dc"	"1.0"	"9410371339318"
"608490c9-807e-49fc-be0f-ff9e51bfd681"	"1.0"	"4580300663779"
"60bc3f32-b09a-4ca4-b17a-774f83f0f3a8"	"1.0"	"6283272903987"
"612ef18d-2d6c-42b8-9e58-6126ebf4ea2b"	"1.0"	"9166902166716"
"612ef18d-2d6c-42b8-9e58-6126ebf4ea2b"	"1.0"	"6283272903987"
"61ece46e-d764-475b-8383-8e55a7d2fa55"	"1.0"	"1662520754147"
"61ece46e-d764-475b-8383-8e55a7d2fa55"	"1.0"	"9869104408744"
"61ece46e-d764-475b-8383-8e55a7d2fa55"	"1.0"	"3128657446310"
"61ece46e-d764-475b-8383-8e55a7d2fa55"	"1.0"	"2257055315513"
"61ffa63f-65c4-4690-8607-03d72f951802"	"1.0"	"3714933718112"
"61ffa63f-65c4-4690-8607-03d72f951802"	"1.0"	"8013041309409"
"62c698ec-9ba4-4947-8c69-229869a61620"	"1.0"	"0152323130398"
"62c698ec-9ba4-4947-8c69-229869a61620"	"1.0"	"0884220127866"
"63cd2275-a2fa-440f-a199-bbb12bceab77"	"1.0"	"5860749949429"
"63cd2275-a2fa-440f-a199-bbb12bceab77"	"1.0"	"9235340926050"
"63cd2275-a2fa-440f-a199-bbb12bceab77"	"1.0"	"6877189869025"
"63cd2275-a2fa-440f-a199-bbb12bceab77"	"1.0"	"5545448303405"
"649e88ca-99b5-41ce-8a41-3718e1858f5d"	"1.0"	"3680481182524"
"649e88ca-99b5-41ce-8a41-3718e1858f5d"	"1.0"	"5033157336673"
"64a6a24c-8d88-43f9-8f93-b84ad646d9ef"	"1.0"	"2063196457070"
"64ef9041-f8db-4ac6-aa76-c0d2a7b32d0b"	"2.0"	"4580300663779"
"64ef9041-f8db-4ac6-aa76-c0d2a7b32d0b"	"1.0"	"8726928135144"
"65548184-074b-4479-9aef-4d1982aa8d88"	"1.0"	"4580300663779"
"6723ec0e-d429-4ccb-a7a3-428b03d5c394"	"1.0"	"9869104408744"
"6729eb70-3dd1-44df-8a46-ed1855c2da0d"	"1.0"	"7890317182673"
"6729eb70-3dd1-44df-8a46-ed1855c2da0d"	"1.0"	"8013041309409"
"67adf7f7-cfdc-4dc6-9f6e-c418845f37b6"	"1.0"	"5033157336673"
"67adf7f7-cfdc-4dc6-9f6e-c418845f37b6"	"1.0"	"2596470557338"
"68500e43-e716-48fd-a39d-137fe20262c4"	"1.0"	"4580300663779"
"68500e43-e716-48fd-a39d-137fe20262c4"	"1.0"	"5466834511146"
"68500e43-e716-48fd-a39d-137fe20262c4"	"1.0"	"5641415387239"
"6873d6c2-66ff-41c9-a261-60b0e0b4182f"	"1.0"	"4580300663779"
"6873d6c2-66ff-41c9-a261-60b0e0b4182f"	"1.0"	"5491599153720"
"6873d6c2-66ff-41c9-a261-60b0e0b4182f"	"1.0"	"1394416422785"
"68762552-014a-4b1d-b544-272f754b49db"	"1.0"	"5033157336673"
"68762552-014a-4b1d-b544-272f754b49db"	"1.0"	"1639309088618"
"68762552-014a-4b1d-b544-272f754b49db"	"1.0"	"3057304701321"
"6881eeb6-f358-4c5e-b09d-2715beb2ae19"	"1.0"	"1266147111002"
"6881eeb6-f358-4c5e-b09d-2715beb2ae19"	"1.0"	"7084505065255"
"68c9914f-ec23-4861-85ce-6809caba5db3"	"1.0"	"2680754376729"
"6a29dfbe-3658-4da2-8d18-58657f636d9d"	"1.0"	"1859949693847"
"6a29dfbe-3658-4da2-8d18-58657f636d9d"	"1.0"	"2680754376729"
"6a29dfbe-3658-4da2-8d18-58657f636d9d"	"1.0"	"4743517970232"
"6a29dfbe-3658-4da2-8d18-58657f636d9d"	"1.0"	"6915494211501"
"6ae29183-d50c-438d-91b7-ec5f50ec72df"	"1.0"	"4840572243995"
"6b8e376c-2fa7-4029-aa81-580b341c4b3f"	"1.0"	"0219313523551"
"6bc580b1-8cd3-4026-8af2-08d5881c1c12"	"1.0"	"2680754376729"
"6c0f07d0-fcc9-497f-9fa7-63723bc76422"	"1.0"	"4804562892532"
"6c0f07d0-fcc9-497f-9fa7-63723bc76422"	"1.0"	"4942354382127"
"6c0f07d0-fcc9-497f-9fa7-63723bc76422"	"1.0"	"8311319111892"
"6c0f07d0-fcc9-497f-9fa7-63723bc76422"	"1.0"	"3525299451137"
"6c1ca84a-475b-4dfd-8e26-8b4acc28a521"	"1.0"	"4840572243995"
"6d0f04f0-bb18-48c5-be8f-712116c6830a"	"1.0"	"7417673462210"
"6d953ba3-0419-4150-8e50-f68efe00cce1"	"1.0"	"5033157336673"
"6d953ba3-0419-4150-8e50-f68efe00cce1"	"1.0"	"4150700789821"
"6d953ba3-0419-4150-8e50-f68efe00cce1"	"1.0"	"7711887671353"
"6dc349f2-d847-4099-a4ba-b4d4b234f91b"	"1.0"	"3769188074155"
"6dc349f2-d847-4099-a4ba-b4d4b234f91b"	"1.0"	"7890317182673"
"6dc349f2-d847-4099-a4ba-b4d4b234f91b"	"1.0"	"9011054494180"
"6e01c507-3454-405f-b180-f30af85f426b"	"1.0"	"4355691455605"
"6e01c507-3454-405f-b180-f30af85f426b"	"1.0"	"2063196457070"
"6e01c507-3454-405f-b180-f30af85f426b"	"1.0"	"7884259762710"
"6e01c507-3454-405f-b180-f30af85f426b"	"1.0"	"1756079263516"
"6e01c507-3454-405f-b180-f30af85f426b"	"1.0"	"5896494049626"
"6e8ff7fb-e5fe-47be-9d6e-5e1f2cc57b59"	"1.0"	"3476511225381"
"6e8ff7fb-e5fe-47be-9d6e-5e1f2cc57b59"	"1.0"	"5033157336673"
"6e8ff7fb-e5fe-47be-9d6e-5e1f2cc57b59"	"1.0"	"9150524048055"
"6ead767a-8d24-40c7-8cf8-34fc0099600c"	"1.0"	"5033157336673"
"6ead767a-8d24-40c7-8cf8-34fc0099600c"	"1.0"	"2985050080869"
"6ec651a3-e8c6-4f8a-ae3e-03759fc68bd9"	"1.0"	"3525299451137"
"6f3aa3cc-381e-427e-b871-ef97d0087789"	"1.0"	"4580300663779"
"707d1d07-34e2-4649-8442-e1b0891e9bd3"	"1.0"	"4580300663779"
"707d1d07-34e2-4649-8442-e1b0891e9bd3"	"2.0"	"8383116440901"
"707d1d07-34e2-4649-8442-e1b0891e9bd3"	"1.0"	"8497455405122"
"71659ec1-11d9-489f-b218-ca98ef7f5eb3"	"1.0"	"4580300663779"
"71659ec1-11d9-489f-b218-ca98ef7f5eb3"	"1.0"	"3677427082864"
"7190f7e3-18fe-4128-8160-3a8e80d4dbaf"	"1.0"	"4955824290150"
"7190f7e3-18fe-4128-8160-3a8e80d4dbaf"	"1.0"	"6454173619820"
"71eaa768-c18c-4c28-ada8-a4416cbf68e2"	"1.0"	"8532020080066"
"71f02b9c-24f0-4d57-9f96-9c24101f84c5"	"1.0"	"6366180394037"
"71f02b9c-24f0-4d57-9f96-9c24101f84c5"	"1.0"	"2257055315513"
"7235139f-40d4-453c-8de5-a54177590a4d"	"1.0"	"6771249094511"
"726e6f17-8e11-4cfe-8f68-7dca126c160c"	"1.0"	"5856002934813"
"726e6f17-8e11-4cfe-8f68-7dca126c160c"	"1.0"	"1197683738128"
"72a89c60-9c4a-480f-a293-ab521a0fa253"	"1.0"	"4694794278170"
"72a89c60-9c4a-480f-a293-ab521a0fa253"	"1.0"	"2867350383157"
"72fe60d8-5b41-47f2-b325-305a6f7afaf0"	"1.0"	"0628337836392"
"736df2d0-2356-4bb1-84e8-1572ce5a7b50"	"1.0"	"4580300663779"
"736df2d0-2356-4bb1-84e8-1572ce5a7b50"	"1.0"	"8532020080066"
"737d3a93-a57d-4857-9435-ba53b2b1bdfa"	"1.0"	"4580300663779"
"740e6bdb-6b16-4b9c-9226-207f36e4a8b0"	"1.0"	"7948034563289"
"740e6bdb-6b16-4b9c-9226-207f36e4a8b0"	"1.0"	"3677427082864"
"7447424a-9c51-49f5-9c09-761abf5231d5"	"1.0"	"4580300663779"
"7447424a-9c51-49f5-9c09-761abf5231d5"	"1.0"	"5896494049626"
"74d5a597-21eb-44ac-8c66-2f1c54e9eebe"	"1.0"	"5033157336673"
"74d5a597-21eb-44ac-8c66-2f1c54e9eebe"	"1.0"	"4580300663779"
"7517823b-ecf2-4a9f-95b5-b9905527921c"	"1.0"	"1874369321514"
"7526f753-b3e2-4580-85ac-b811cfb14084"	"1.0"	"8013041309409"
"7526f753-b3e2-4580-85ac-b811cfb14084"	"2.0"	"0374642730404"
"7556e4e2-7e38-4759-be27-05aaa9c6577f"	"1.0"	"0972486720058"
"7556e4e2-7e38-4759-be27-05aaa9c6577f"	"1.0"	"9949320629458"
"7556e4e2-7e38-4759-be27-05aaa9c6577f"	"1.0"	"9895020957967"
"7610880b-6f76-40fc-8036-7e1f411886dd"	"1.0"	"4580300663779"
"7643fa58-cb26-450b-9ec8-fd5919f3c4cd"	"1.0"	"4132251482840"
"767b8290-8d17-4d7c-b98b-134b89f8ae4d"	"1.0"	"5530266418295"
"767b8290-8d17-4d7c-b98b-134b89f8ae4d"	"1.0"	"9526397592979"
"76c91c4a-8d06-42d3-b129-5360c2a2f6cd"	"1.0"	"4984557550828"
"76c91c4a-8d06-42d3-b129-5360c2a2f6cd"	"1.0"	"4580300663779"
"76c91c4a-8d06-42d3-b129-5360c2a2f6cd"	"1.0"	"0788979119892"
"7725ac8e-b3f7-4b23-bf85-59d71dc1231c"	"1.0"	"2680754376729"
"7725ac8e-b3f7-4b23-bf85-59d71dc1231c"	"1.0"	"9763039605141"
"78bbf5aa-53b6-416d-889d-37301e6f62b5"	"1.0"	"4005887877352"
"79cb72ba-6e74-4b59-8e44-f5b1a731901f"	"1.0"	"5325792804199"
"79cb72ba-6e74-4b59-8e44-f5b1a731901f"	"1.0"	"6839460221328"
"7ad048d3-b356-45f3-911d-ea593399a384"	"1.0"	"3827272330898"
"7ad048d3-b356-45f3-911d-ea593399a384"	"1.0"	"5712909587395"
"7b6be453-7028-4a8b-a6ec-03e9977d47b3"	"1.0"	"8634461479468"
"7ccbc702-9129-4f24-99bf-2e872c3a396d"	"1.0"	"4250051341928"
"7d7674e6-d43c-4ae1-a35b-ffc72c4291a4"	"1.0"	"2620733461886"
"7d7674e6-d43c-4ae1-a35b-ffc72c4291a4"	"1.0"	"6295829315082"
"7d7674e6-d43c-4ae1-a35b-ffc72c4291a4"	"1.0"	"1725824451225"
"7d958fcb-2898-4f50-8a3b-1dfa00624d82"	"1.0"	"4840572243995"
"7dededad-61f8-4c9a-9101-c6a72717062b"	"1.0"	"6283272903987"
"7dededad-61f8-4c9a-9101-c6a72717062b"	"1.0"	"4894449016755"
"7f00f958-d457-417a-b40e-baa08b804223"	"1.0"	"0788979119892"
"7f6bcd2d-6ba8-4321-8504-7f3b5e50db6f"	"1.0"	"5047681191394"
"7f6bcd2d-6ba8-4321-8504-7f3b5e50db6f"	"1.0"	"2354942358957"
"7f6bcd2d-6ba8-4321-8504-7f3b5e50db6f"	"1.0"	"5028957635651"
"7f6bcd2d-6ba8-4321-8504-7f3b5e50db6f"	"1.0"	"1158793944427"
"7f6bcd2d-6ba8-4321-8504-7f3b5e50db6f"	"1.0"	"9869104408744"
"7f8060a1-7aa2-46c7-ba3b-91b0851f2189"	"1.0"	"9742182835544"
"7f85d894-9631-454d-85f6-8586a0a410ad"	"1.0"	"1859949693847"
"7f85d894-9631-454d-85f6-8586a0a410ad"	"1.0"	"4580300663779"
"7fd6ec71-935c-48e5-870a-24d15502d826"	"1.0"	"8303250189801"
"7fd6ec71-935c-48e5-870a-24d15502d826"	"1.0"	"4580300663779"
"7fd6ec71-935c-48e5-870a-24d15502d826"	"1.0"	"9913790013031"
"801dd337-fe30-4aa7-b22a-947bb49637d3"	"1.0"	"9166902166716"
"801dd337-fe30-4aa7-b22a-947bb49637d3"	"1.0"	"8726928135144"
"803f9b24-7448-4841-ab8e-7fa51b5f48c1"	"1.0"	"8022734481100"
"81520914-66b8-4e6e-bb14-422ff7be7472"	"1.0"	"3390534648883"
"81520914-66b8-4e6e-bb14-422ff7be7472"	"1.0"	"7283308216448"
"8155c64d-6dd3-4591-bbd3-3456d4bb0431"	"1.0"	"3680481182524"
"81ffb649-5199-4f76-a52d-f8738e6cdae7"	"1.0"	"0809904895619"
"8237ecd7-1543-49e2-bfe4-c3ee75f69558"	"1.0"	"4804562892532"
"8237ecd7-1543-49e2-bfe4-c3ee75f69558"	"1.0"	"5824853162792"
"827f6985-d617-453f-8cea-090ef928b402"	"1.0"	"5856002934813"
"827f6985-d617-453f-8cea-090ef928b402"	"1.0"	"6293829500989"
"827f6985-d617-453f-8cea-090ef928b402"	"1.0"	"4940749511404"
"82e87e2f-d6e2-4631-9410-4391f4943ae4"	"1.0"	"6815253481667"
"83c4e357-2b37-42ea-ac34-05afaf1c4bd4"	"1.0"	"4580300663779"
"83c4e357-2b37-42ea-ac34-05afaf1c4bd4"	"1.0"	"7750080343520"
"840618b6-8dbd-4f35-bf54-63eeadab04fa"	"1.0"	"2680754376729"
"840618b6-8dbd-4f35-bf54-63eeadab04fa"	"1.0"	"4580300663779"
"840618b6-8dbd-4f35-bf54-63eeadab04fa"	"1.0"	"3148179730858"
"8475581d-6733-4721-a4a2-3f41f1a395c5"	"1.0"	"4094789286164"
"8475581d-6733-4721-a4a2-3f41f1a395c5"	"1.0"	"7931691288855"
"84962108-e007-4b17-ba38-0c3a49ca1e2b"	"1.0"	"8563280735533"
"849d320e-9a8e-4815-bbbe-bd23ed9cd1ec"	"1.0"	"8013041309409"
"863a53db-68be-49c4-85bf-6b35f456818d"	"1.0"	"6285128833745"
"863a53db-68be-49c4-85bf-6b35f456818d"	"1.0"	"1792630658018"
"863a53db-68be-49c4-85bf-6b35f456818d"	"1.0"	"4422165920324"
"863a53db-68be-49c4-85bf-6b35f456818d"	"1.0"	"0573804556719"
"863a53db-68be-49c4-85bf-6b35f456818d"	"1.0"	"9621408045335"
"868dfaa7-2e79-4dc3-a698-baf8d1d71a9c"	"1.0"	"2985050080869"
"868dfaa7-2e79-4dc3-a698-baf8d1d71a9c"	"1.0"	"4703345522027"
"868dfaa7-2e79-4dc3-a698-baf8d1d71a9c"	"1.0"	"8949720820029"
"86b78a3a-65cc-46f9-a54c-4e9f2c1434a4"	"1.0"	"0920492757032"
"86b78a3a-65cc-46f9-a54c-4e9f2c1434a4"	"1.0"	"4681087431640"
"86b78a3a-65cc-46f9-a54c-4e9f2c1434a4"	"1.0"	"0788979119892"
"86df218b-eb35-4319-a544-b627a381932e"	"1.0"	"4840572243995"
"880e4981-fb44-4aab-944d-05e19d802b75"	"1.0"	"9869104408744"
"88ad5788-3ddf-40b0-899e-7a61aa52d898"	"1.0"	"0972486720058"
"88ad5788-3ddf-40b0-899e-7a61aa52d898"	"1.0"	"0788979119892"
"88dad67f-fcb8-458a-bf03-0a5dc2a40ecb"	"1.0"	"5033157336673"
"89389a5b-76fd-4e7e-aff9-17953218d4e5"	"1.0"	"7496948357338"
"8957b779-0f9f-45d6-8354-303d567ecd32"	"1.0"	"7548373816741"
"8957b779-0f9f-45d6-8354-303d567ecd32"	"1.0"	"0152578278579"
"896d446a-5c73-4c62-885a-a45c49e2aa74"	"1.0"	"1723462587375"
"896d446a-5c73-4c62-885a-a45c49e2aa74"	"1.0"	"8013041309409"
"896d446a-5c73-4c62-885a-a45c49e2aa74"	"1.0"	"1197683738128"
"89fdb4d7-d8bb-4322-aa75-882ec33d3808"	"1.0"	"9123468939994"
"89fdb4d7-d8bb-4322-aa75-882ec33d3808"	"1.0"	"4580300663779"
"89fdb4d7-d8bb-4322-aa75-882ec33d3808"	"1.0"	"0870836046783"
"8a16fcd3-4d4a-4297-989a-526ef122cabd"	"1.0"	"8250931569165"
"8b0ffb61-83df-4aa8-b754-c7045b9618a3"	"1.0"	"2867350383157"
"8b28adce-fbe6-40f1-969b-04c666d5ffbd"	"1.0"	"6884226278276"
"8b357eaf-b194-47fd-bc0c-86a2c9b62c4b"	"1.0"	"4580300663779"
"8b357eaf-b194-47fd-bc0c-86a2c9b62c4b"	"1.0"	"8949720820029"
"8b552f7e-2fce-41b2-8544-627ddc435532"	"1.0"	"1662520754147"
"8b552f7e-2fce-41b2-8544-627ddc435532"	"1.0"	"0374642730404"
"8b7d2b9b-68c2-4382-95e8-c19eef3796b2"	"1.0"	"4580300663779"
"8b7d2b9b-68c2-4382-95e8-c19eef3796b2"	"1.0"	"2063196457070"
"8b7d2b9b-68c2-4382-95e8-c19eef3796b2"	"1.0"	"3525299451137"
"8be5f93c-c9df-49f3-b9f4-eba309a02ad2"	"1.0"	"0374642730404"
"8bef6043-6e21-4ace-9750-de475caadd54"	"1.0"	"1253561634934"
"8bef6043-6e21-4ace-9750-de475caadd54"	"1.0"	"9452133152216"
"8cdb5724-3558-4a7a-a070-27a5b4efebef"	"1.0"	"2482351909450"
"8cedeb98-b1f5-48a3-802a-b6009e1d0241"	"1.0"	"2236036038993"
"8cefe6fa-ba8b-45e5-a435-b37aaf8eb65e"	"1.0"	"4580300663779"
"8cefe6fa-ba8b-45e5-a435-b37aaf8eb65e"	"1.0"	"9895020957967"
"8cf4b9c9-9bd6-42e4-80a2-c114aef37a7f"	"1.0"	"4008780939936"
"8cf4b9c9-9bd6-42e4-80a2-c114aef37a7f"	"1.0"	"9682903037751"
"8cfd6b69-599c-4768-98d9-7e4a05cb8047"	"1.0"	"9309999629812"
"8cfd6b69-599c-4768-98d9-7e4a05cb8047"	"1.0"	"8840646865753"
"8cfd6b69-599c-4768-98d9-7e4a05cb8047"	"1.0"	"1197683738128"
"8e04012b-a95e-45db-8160-e7c462262cad"	"1.0"	"9829537828069"
"8f1dff70-be07-48a7-912d-2ff58feb6354"	"1.0"	"4580300663779"
"8f1dff70-be07-48a7-912d-2ff58feb6354"	"1.0"	"5988338712909"
"8f947ca1-4dd1-4f5e-b4ba-8e574dd74879"	"1.0"	"9309999629812"
"8f947ca1-4dd1-4f5e-b4ba-8e574dd74879"	"1.0"	"4337246352867"
"914928f6-126c-4a22-b477-62d2e30f9bad"	"1.0"	"9979911934067"
"914928f6-126c-4a22-b477-62d2e30f9bad"	"1.0"	"6704035708002"
"9164a243-838c-4010-b64a-17e2128b2054"	"1.0"	"5287840212038"
"9164a243-838c-4010-b64a-17e2128b2054"	"2.0"	"4580300663779"
"9164a243-838c-4010-b64a-17e2128b2054"	"1.0"	"7884259762710"
"91803fb0-388f-4af7-b024-598718a8b7c8"	"1.0"	"3492617405267"
"91ab87da-ff9c-4769-9a31-644db454fdc5"	"1.0"	"5287840212038"
"91ab87da-ff9c-4769-9a31-644db454fdc5"	"1.0"	"7890317182673"
"91ab87da-ff9c-4769-9a31-644db454fdc5"	"1.0"	"9310633537578"
"91ba91c1-4e51-464a-a9fe-c6607cd724b1"	"1.0"	"5760382959987"
"91ba91c1-4e51-464a-a9fe-c6607cd724b1"	"1.0"	"3857225474195"
"9261e163-9553-4976-b042-261c20afe7d4"	"1.0"	"1639309088618"
"9261e163-9553-4976-b042-261c20afe7d4"	"1.0"	"9869104408744"
"927ac0db-ed5a-4da6-81c6-5b91150a65b9"	"1.0"	"4943655909617"
"927ac0db-ed5a-4da6-81c6-5b91150a65b9"	"1.0"	"5466834511146"
"927ac0db-ed5a-4da6-81c6-5b91150a65b9"	"1.0"	"8451620738644"
"92874b2b-8574-4bd2-8db9-b1cfe3ec1172"	"1.0"	"3476511225381"
"92874b2b-8574-4bd2-8db9-b1cfe3ec1172"	"1.0"	"3578980930923"
"92874b2b-8574-4bd2-8db9-b1cfe3ec1172"	"1.0"	"9773162297656"
"92bb7ec0-e2f9-47db-8e0b-0bec4854d96d"	"1.0"	"9585286884250"
"92bb7ec0-e2f9-47db-8e0b-0bec4854d96d"	"1.0"	"2293195008564"
"92bb7ec0-e2f9-47db-8e0b-0bec4854d96d"	"1.0"	"7283308216448"
"92bb7ec0-e2f9-47db-8e0b-0bec4854d96d"	"1.0"	"0645225801218"
"936beb6b-dbe0-4dfc-b7f4-c0dd408d752d"	"1.0"	"4804562892532"
"936beb6b-dbe0-4dfc-b7f4-c0dd408d752d"	"1.0"	"4580300663779"
"936beb6b-dbe0-4dfc-b7f4-c0dd408d752d"	"1.0"	"3299032582296"
"93b1d4c3-f7f8-448b-8d8a-2475b460459f"	"1.0"	"4580300663779"
"93b1d4c3-f7f8-448b-8d8a-2475b460459f"	"1.0"	"8545566384864"
"9404ac59-3de9-48ea-b28f-95d4318b7c55"	"1.0"	"8383116440901"
"9404ac59-3de9-48ea-b28f-95d4318b7c55"	"1.0"	"3631785894842"
"94926005-f4d7-4761-b6e9-dd2bc17fe953"	"1.0"	"0374642730404"
"94926005-f4d7-4761-b6e9-dd2bc17fe953"	"1.0"	"9206433028722"
"94dcd741-52b6-478d-9721-9ea39ab1792c"	"1.0"	"4132251482840"
"94dcd741-52b6-478d-9721-9ea39ab1792c"	"1.0"	"9566505006394"
"95cc675a-4312-4aac-83f6-008b4514b7d7"	"1.0"	"3453557111267"
"95cc675a-4312-4aac-83f6-008b4514b7d7"	"1.0"	"0184539959692"
"95cc675a-4312-4aac-83f6-008b4514b7d7"	"1.0"	"6945904966592"
"971edb1a-38d0-453b-aeac-b9a28d09fbc6"	"1.0"	"0788979119892"
"97655c03-e5ce-4ab8-8d6a-b5d3fdcc1081"	"1.0"	"2680754376729"
"97655c03-e5ce-4ab8-8d6a-b5d3fdcc1081"	"1.0"	"6283272903987"
"97655c03-e5ce-4ab8-8d6a-b5d3fdcc1081"	"1.0"	"0374642730404"
"97655c03-e5ce-4ab8-8d6a-b5d3fdcc1081"	"1.0"	"0447366293965"
"97655c03-e5ce-4ab8-8d6a-b5d3fdcc1081"	"1.0"	"9545207834870"
"97a1b18c-cc23-4e20-b141-db1df50763d7"	"1.0"	"7178648540981"
"97a1b18c-cc23-4e20-b141-db1df50763d7"	"1.0"	"3039911597962"
"97a7cd9d-59f2-4e4f-bbb6-1a2505daf3ca"	"1.0"	"4008780939936"
"97afa1c1-995a-407b-bef6-97c3c0b18850"	"1.0"	"4580300663779"
"97afa1c1-995a-407b-bef6-97c3c0b18850"	"1.0"	"8634461479468"
"97ed1e65-cd37-4b2d-8e50-88e92626c626"	"1.0"	"5033157336673"
"97ed1e65-cd37-4b2d-8e50-88e92626c626"	"1.0"	"5942799506965"
"97ed1e65-cd37-4b2d-8e50-88e92626c626"	"1.0"	"8383116440901"
"97ed1e65-cd37-4b2d-8e50-88e92626c626"	"1.0"	"6849159691110"
"97ed1e65-cd37-4b2d-8e50-88e92626c626"	"1.0"	"9576050121886"
"98423270-33ed-49a8-8d21-970b6048f00e"	"1.0"	"7890317182673"
"98bd19aa-c88c-4b0c-8bc0-51873fba3235"	"1.0"	"5233646770777"
"99263358-89db-4fcf-bcb0-77cd290db127"	"1.0"	"2543313400016"
"99263358-89db-4fcf-bcb0-77cd290db127"	"1.0"	"3769188074155"
"999ead62-2c03-458d-b1d4-618b6b9218a5"	"1.0"	"1083199865413"
"999ead62-2c03-458d-b1d4-618b6b9218a5"	"1.0"	"6944194105056"
"99af341d-b2d9-4ba3-af93-fa1a03f53247"	"1.0"	"6926588302654"
"99af341d-b2d9-4ba3-af93-fa1a03f53247"	"1.0"	"3614210602977"
"9b5c2bc8-76b6-4767-97b2-e81dc4ee2d0f"	"1.0"	"7548373816741"
"9b5c2bc8-76b6-4767-97b2-e81dc4ee2d0f"	"1.0"	"8532020080066"
"9b93aa06-b22c-4cc0-93c7-b771d0915d69"	"1.0"	"4804562892532"
"9b93aa06-b22c-4cc0-93c7-b771d0915d69"	"1.0"	"1225074619494"
"9b93aa06-b22c-4cc0-93c7-b771d0915d69"	"1.0"	"4000710104926"
"9bdb4b35-f316-40bb-ace9-f4b7ccc82d6d"	"1.0"	"4580300663779"
"9bdb4b35-f316-40bb-ace9-f4b7ccc82d6d"	"1.0"	"9463956713843"
"9bf8dfc9-e80b-4ee7-be68-b054917e490b"	"1.0"	"6610714069787"
"9bf8dfc9-e80b-4ee7-be68-b054917e490b"	"1.0"	"9913790013031"
"9bf8dfc9-e80b-4ee7-be68-b054917e490b"	"1.0"	"9621408045335"
"9c1a64a9-0d9e-423c-a1d6-01c6081df44d"	"1.0"	"6391196104912"
"9c1a64a9-0d9e-423c-a1d6-01c6081df44d"	"1.0"	"5889965574239"
"9c1a64a9-0d9e-423c-a1d6-01c6081df44d"	"1.0"	"0788979119892"
"9c1ddf69-1abb-4fac-857a-7d730b4b0413"	"1.0"	"5397978039718"
"9c1ddf69-1abb-4fac-857a-7d730b4b0413"	"1.0"	"6915494211501"
"9c1ddf69-1abb-4fac-857a-7d730b4b0413"	"1.0"	"4399062081864"
"9d4cdb6f-1d9d-4602-8d30-b2a4b2c01c69"	"1.0"	"5903863974370"
"9d4cdb6f-1d9d-4602-8d30-b2a4b2c01c69"	"1.0"	"0041245864200"
"9d4cdb6f-1d9d-4602-8d30-b2a4b2c01c69"	"1.0"	"0536143456133"
"9d4cdb6f-1d9d-4602-8d30-b2a4b2c01c69"	"1.0"	"4187498082537"
"9d7df022-6331-4f4c-8a3a-74a983f9922d"	"1.0"	"1266147111002"
"9d7df022-6331-4f4c-8a3a-74a983f9922d"	"1.0"	"0154677708810"
"9d7df022-6331-4f4c-8a3a-74a983f9922d"	"1.0"	"6285128833745"
"9dae58c5-4d0c-41d1-b90d-e33d8a2b72f6"	"1.0"	"9193526974038"
"9e706b50-a79e-4eb2-9bc2-aff3440b608f"	"1.0"	"3476511225381"
"9e706b50-a79e-4eb2-9bc2-aff3440b608f"	"1.0"	"4132251482840"
"9f1cd12a-e696-4b5d-aba7-b784abefa4b5"	"1.0"	"7290992455572"
"9f7eb523-87ff-4d28-be39-a84e3c8f99d3"	"1.0"	"9166902166716"
"9f7eb523-87ff-4d28-be39-a84e3c8f99d3"	"1.0"	"5033157336673"
"9f92a614-94a2-44e8-b0a4-ecbf216d7b66"	"1.0"	"4840572243995"
"9f92a614-94a2-44e8-b0a4-ecbf216d7b66"	"1.0"	"5247028633116"
"9f92a614-94a2-44e8-b0a4-ecbf216d7b66"	"1.0"	"8826265873171"
"9f9f3cf5-3b87-4d6b-8381-27b5450f55ac"	"1.0"	"0934573396461"
