"id commande"	"date transaction"
"cccefff8-260d-4fab-a3fe-a2ec666720c9"	"2021-02-18"
"cd07732e-8a7d-4606-ac49-278d7a16a9ec"	"2021-02-21"
"cd1b047d-7027-4fab-8c42-b85bf31c8393"	"2021-02-19"
"cd1e0175-f7de-4d26-8a2f-4b4e73d463c1"	"2021-02-09"
"ce15f9af-5ea5-482b-9e7d-fb0e99739a62"	"2021-02-11"
"ce8a3cbe-26bd-426d-9a34-b620eb692e4a"	"2021-02-25"
"ceee8509-8b70-4f0c-b670-332d5ea88867"	"2021-02-21"
"cef4a8e6-d53d-49dc-9650-055e1e712513"	"2021-02-22"
"cf65535e-2f8c-42e0-b581-f26c80726f82"	"2021-02-05"
"cfb85b90-70d7-46a0-85bf-f8820a310764"	"2021-02-13"
"cfbf4528-cb68-49d9-866c-4034b72bc270"	"2021-02-17"
"d06847cb-a67d-49b0-9d37-95729d3b5bc4"	"2021-02-18"
"d0d358c3-6b85-4376-98b2-81f426ac1f0a"	"2021-02-07"
"d0e64f20-c771-44f0-8929-b30ec03c054a"	"2021-02-22"
"d10e759a-1273-408c-b2d5-aa7335a4fb59"	"2021-02-19"
"d132a7d0-9dd6-415b-919f-5a692e6f2ac7"	"2021-02-04"
"d1453d15-cd4e-4b06-833d-610df5e7793d"	"2021-02-02"
"d2216e7f-0c46-4d63-976b-ed9beaecba45"	"2021-02-17"
"d246ce62-c5bc-43df-9fc6-d129d941fd4b"	"2021-02-25"
"d3759225-6c40-442b-82f8-59acacf2b2ae"	"2021-02-20"
"d3b0e363-8627-4764-9539-2526d6359f71"	"2021-02-03"
"d53b690f-3d85-45a7-91a5-c70bd1dea731"	"2021-02-26"
"d5713784-7c9c-4c63-b393-98d4ee5d3d55"	"2021-02-03"
"d5a7b0d6-573d-4e4c-abd1-d7c9a5731bf0"	"2021-02-18"
"d5b45a36-da7a-4b88-bd82-dfdbdfefd651"	"2021-02-06"
"d65da489-86ae-4836-b84a-aef2f6c4d2d2"	"2021-02-12"
"d65f0c62-f656-49c9-ae96-26d1e4f6f466"	"2021-02-04"
"d6d08a1a-6fa8-4c28-b99e-cff72d5ebdf0"	"2021-02-28"
"d6dfdbda-e496-42c1-bfc8-08cca6334b7f"	"2021-02-20"
"d79dbf8b-3355-4120-b3c5-a83e59092928"	"2021-02-04"
"d79dfedb-aed4-4347-a298-e8bb610d11ae"	"2021-02-03"
"d805ac3a-8f85-44ed-b4e4-fea0fcd9dade"	"2021-02-27"
"d83b6aec-768e-4301-a3c0-72744026a998"	"2021-02-18"
"d87e3822-db76-4cf3-836b-51a1ee4ef73b"	"2021-02-14"
"d8b8d1ef-2262-43a5-87be-3f5002287478"	"2021-02-15"
"da2b8c87-201a-4f41-b55b-e61f7410225b"	"2021-02-01"
"da8258da-e9a2-4541-b4f3-fec0e538b0d2"	"2021-02-27"
"daccaf67-a890-4705-ac07-f2acbbe472d5"	"2021-02-03"
"dc483adc-cd41-4d59-9309-03d70751014c"	"2021-02-25"
"dc92f345-b151-4e1b-939f-1f099eb42695"	"2021-02-17"
"dc9a17b5-2ce6-45fc-9f9f-c00b2ae89a07"	"2021-02-06"
"dcefb7c9-df1a-4e95-809a-67963e8013dc"	"2021-02-19"
"dd25b015-9451-4505-981d-7a7992658be0"	"2021-02-20"
"dde9f7a1-289b-42e8-8e68-d717e17a9857"	"2021-02-08"
"de7de80a-0dd9-44cf-aa02-0659ffbbada3"	"2021-02-12"
"deed58a4-8ce6-4ce7-bad9-de11e03a0677"	"2021-02-06"
"e0023bc8-cdb1-4d8a-94ed-2251d556ce02"	"2021-02-24"
"e05068d6-a2c6-4a27-b029-0cd267366ac9"	"2021-02-21"
"e0a20b2d-dc54-43eb-829e-f3dbc5a2c2b0"	"2021-02-26"
"e12b9776-d7a7-4a69-968f-a4790b1ef0fa"	"2021-02-19"
"e16b3a70-1a99-4016-8553-af2b9bc4edaf"	"2021-02-04"
"e2bbd166-8516-4d06-9372-e17127662af7"	"2021-02-11"
"e2fdc3a7-d2fe-421f-b60d-47b32296080c"	"2021-02-16"
"e438cd60-af3d-45b6-bcd3-d9c7a64e1371"	"2021-02-22"
"e43fc8c1-2b3a-4aaf-a557-69629a01fbb8"	"2021-02-28"
"e4b4d90a-9da3-4d5b-9aaa-c623c694f87e"	"2021-02-18"
"e50d4c1f-31b8-455f-b0d5-874f91078e6a"	"2021-02-19"
"e51b7c30-1fd5-470b-b41f-3ac31b6e60ac"	"2021-02-05"
"e5295e8d-747c-4c06-8555-ec91c2105a26"	"2021-02-06"
"e5ee7d37-07f3-49be-b776-093f86842beb"	"2021-02-06"
"e64aba62-4df2-43a5-8431-74ab241d4672"	"2021-02-13"
"e7282a52-049d-4c0e-98ba-135c291fdb66"	"2021-02-22"
"e814f8ae-1456-4bbe-b0f0-e398367a1e7a"	"2021-02-28"
"e87dc425-2c12-4de4-a6a3-6749c4e21c15"	"2021-02-11"
"e9956482-3879-4ec6-afdd-b1dc2d5d7798"	"2021-02-09"
"e9d80604-0ba3-4ee4-9f64-2ca6e2dd9577"	"2021-02-24"
"eb576ff9-9f26-4a48-870a-a2834e16ceca"	"2021-02-02"
"eb760030-ab54-4bcf-ba54-71471a5a3bc9"	"2021-02-21"
"ec172b72-204c-4288-b91e-fc8f1627f232"	"2021-02-16"
"ec4eeabf-f7b1-4c88-a3ed-06d500852f24"	"2021-02-10"
"ec662814-e325-44dc-ae61-22a93c2b454e"	"2021-02-04"
"ec7a8267-7cfb-4d1c-9e24-90fee00459eb"	"2021-02-19"
"ec8d549d-2591-4864-a387-08705df8d568"	"2021-02-16"
"ee019556-e988-417d-a478-7d7c6412aaaa"	"2021-02-14"
"ee69b85e-1215-43c3-b474-64eb9927d3b2"	"2021-02-27"
"ee84c015-fc2e-4076-b060-e7f781ea2852"	"2021-02-05"
"eeea6905-54e7-4817-91a7-a706153fac91"	"2021-02-16"
"ef912d21-cd42-4c5e-9a56-b74344231f77"	"2021-02-28"
"efed19c5-0419-411d-a623-569ff50e7c67"	"2021-02-03"
"f01a44f9-5528-4fa0-8524-29c0307791cd"	"2021-02-08"
"f0a60e2d-4544-43b2-82f8-79dc2fa2e01a"	"2021-02-06"
"f162b862-8a6a-4866-ad5a-c1e0d677e4b7"	"2021-02-14"
"f17b298d-6991-4df2-9ef6-0e8defb50cef"	"2021-02-19"
"f1c185ee-a579-431d-baec-98da148e1a24"	"2021-02-27"
"f21464e2-3a45-489b-9d8f-4867ac47b475"	"2021-02-18"
"f21c6841-9942-4317-881f-e449402e3881"	"2021-02-12"
"f244b9de-e197-4bb1-9983-f3122b12a60e"	"2021-02-16"
"f30bf407-ff95-4999-88c7-c2360ca22f3b"	"2021-02-16"
"f3226db4-f3ae-4186-9126-d044a3b65f20"	"2021-02-12"
"f40ad155-d188-423d-850d-4e5a734cdfa9"	"2021-02-21"
"f4dfb83f-5ab3-4bcb-a148-b42a1df6e5a5"	"2021-02-25"
"f843db44-fd04-4d00-99d0-de5d1a831cb5"	"2021-02-23"
"f86f7cdc-7d37-419e-a7d1-131b66cd5336"	"2021-02-19"
"f899602f-7e26-4eb6-8a50-eccc1dd64fdf"	"2021-02-26"
"f8cd7913-b604-4433-ba20-7253b1ca7bcc"	"2021-02-27"
"f95a372f-43fd-4675-ac12-3a5304e66c9b"	"2021-02-10"
"fa0959dc-cabb-4092-a781-aaa47478aaca"	"2021-02-11"
"faee8e90-013d-452d-81ac-377bb28ff83a"	"2021-02-03"
"fb011632-d6f0-4a0c-886a-08c9190284d4"	"2021-02-25"
"fb8766f9-6217-4317-9de1-5570a5602cbe"	"2021-02-02"
"fbad909e-e632-4a13-867c-b59621d3023f"	"2021-02-04"
"fc4158c2-b377-4682-ad53-28e5258fafe1"	"2021-02-28"
"fc5c0b62-31fd-479d-834a-a2c3e760dc84"	"2021-02-08"
"fd06f6a3-cf62-44c9-a83f-7f6410c49b65"	"2021-02-28"
"fd2fb957-e80a-4c59-805a-a1f6a3142e88"	"2021-02-20"
"fd636c70-3d43-489a-8a3f-1276e97528dc"	"2021-02-26"
"fde4592b-a57e-4e08-b688-5579a7c7b32e"	"2021-02-14"
"fe289a38-7347-474f-8a7e-3d35e6d3c06a"	"2021-02-15"
"ff1873eb-f86d-4fa0-93df-52ca10a56bc1"	"2021-02-04"
"ff357765-342a-42fa-a339-f515c73074f8"	"2021-02-25"
"ff3b4086-f2a7-490d-bdc1-4c6d1f428ac9"	"2021-02-18"
"ff6d2503-ca19-4937-9b3c-6f5b251b6cd9"	"2021-02-15"
"0023bde5-8abd-4b34-9229-e8f748a0d52b"	"2021-03-04"
"00ec1862-1fd8-4c2a-8ae4-673281ccec1b"	"2021-03-24"
"01c8f3d0-a522-4b1d-b3b1-451533be3f03"	"2021-03-29"
"020a7776-ffdc-417b-b26a-87afd9051d3a"	"2021-03-13"
"02bfedab-f808-4edf-a0bd-3c19ccea6a03"	"2021-03-01"
"0585eb10-9c6a-4ce8-9b41-514c2b6fdf48"	"2021-03-09"
"068360a0-b4e3-4d43-a522-33733d0a62e5"	"2021-03-15"
"07a8c83c-3ceb-4d10-8d8a-b2207cb250b3"	"2021-03-22"
"081c2634-a9bd-472e-a25a-e10ae39f6620"	"2021-03-13"
"091526a5-9c1b-43e5-a559-71c6390145e6"	"2021-03-06"
"0991e3cc-cefe-49be-8412-7e8ab8ac7f59"	"2021-03-14"
"09c95031-7d4e-4956-b286-48aeed882f80"	"2021-03-27"
"0c52b63e-8e4d-4088-8b65-74b02c6ee9b6"	"2021-03-27"
"0e6967cb-3333-4d23-a936-4b5d81af541d"	"2021-03-31"
"0f0ef46b-610e-4a58-954b-c52f475ead69"	"2021-03-11"
"0f33c850-bcf8-4e54-8ffd-69b6becd5f9d"	"2021-03-08"
"1114beeb-4141-45e0-8558-8e2d446792a3"	"2021-03-21"
"1179778f-c78e-4554-8de7-4a6420c2f441"	"2021-03-08"
"12b0d5e4-ffd7-4f3c-b108-3ca8e9d793ad"	"2021-03-14"
"13c9476b-e393-4bac-8f85-f925b9f628dc"	"2021-03-20"
"140d8bf2-7420-4c94-b922-4a080498f0d1"	"2021-03-09"
"156ad3a1-de75-4705-a1e9-ce01b5ed883b"	"2021-03-17"
"1630709d-5980-444e-9fce-dd28aebeb22a"	"2021-03-25"
"1753b5c4-3a29-4d18-8066-93ab2f56910e"	"2021-03-02"
"1846e055-8985-4704-863d-8a48c9ae20fe"	"2021-03-07"
"19b92ba1-4256-440e-88e1-01a0dd562da7"	"2021-03-12"
"1a19ac18-8158-4278-8d74-35ff21f90822"	"2021-03-13"
"1b5b8f13-abb0-42f1-96f2-ae85c0f61afc"	"2021-03-08"
"1b98458f-a47a-4264-8aad-edae30f65717"	"2021-03-13"
"1c24cb49-b2fe-4577-b98f-5ca3ce42d049"	"2021-03-07"
"1d5073e0-758f-48b2-9115-22a93f23a0e0"	"2021-03-29"
"1d62648c-193c-42d1-8a53-d2a6c38f55f6"	"2021-03-26"
"1dffaf0f-446e-404b-bbed-701b720ded47"	"2021-03-28"
"1f34203a-9827-4770-9e24-87c4b2585111"	"2021-03-25"
"1f4d6f1e-b8e9-4654-8081-3f0e2e852224"	"2021-03-14"
"20bd1686-6771-4598-ab6b-d4db646fec97"	"2021-03-23"
"20f99072-06de-4cbb-a7b6-480eaf58836d"	"2021-03-08"
"2210587e-4b14-4b68-bcd6-a7782b650a5c"	"2021-03-20"
"2275e54b-8975-48f5-8bff-2db4fa46030d"	"2021-03-04"
"23d3909b-e2b3-4dca-861b-a05248bee4bf"	"2021-03-02"
"26707c5c-5c74-4cf7-a22a-9a03b69f816c"	"2021-03-06"
"273c632b-173b-42eb-ae07-7d4606d103a9"	"2021-03-17"
"27b86c14-5db1-4203-bc12-3243133ce7d6"	"2021-03-06"
"29371969-e37f-4e59-8d7f-a548aa6de07d"	"2021-03-04"
"2ab63cbc-e098-41ab-8444-18cd060ceba7"	"2021-03-04"
"2b06940c-d57b-4fbd-9cf4-6054a8eee27e"	"2021-03-18"
"2bf7a993-a15a-462c-8a92-5d74816060c1"	"2021-03-09"
"2c150eaa-9862-463f-9d74-9b3a22a928f6"	"2021-03-04"
"2da9af8a-9fda-457f-bf2d-1111a99b27ef"	"2021-03-31"
"2de599c7-0e3b-4e2b-83b2-f0b96e23e7cd"	"2021-03-25"
"2e0b2aac-d5f0-40bb-be00-e0d880e01fe4"	"2021-03-03"
"2f4cb926-468e-4b01-afe1-1c532fe1c9b5"	"2021-03-13"
"2f826134-6722-4e15-8336-0984187267a8"	"2021-03-02"
"2f95b4d0-4dba-42bc-982c-a1b3da882e29"	"2021-03-26"
"2fb54fe6-6934-46cb-9779-5d5c6d911b10"	"2021-03-08"
"3097be40-54bc-443e-8215-8f9315ea1e80"	"2021-03-07"
"320fc879-b944-45c3-9d82-f141548714b7"	"2021-03-21"
"33462fb4-700c-4588-abd4-0db66c646a66"	"2021-03-28"
"33f0c7b8-6b5c-4b7d-9651-571ef5ff3823"	"2021-03-07"
"351b3d08-8b26-44c4-b277-471ccd2447a7"	"2021-03-07"
"357b0af2-121f-43e5-b32f-18c0df970792"	"2021-03-11"
"3877d649-e0d7-48f6-89a4-47969b206a38"	"2021-03-23"
"3b5e74e3-7b11-4d7d-bc73-82163658b1e4"	"2021-03-12"
"3e60a0e2-892a-4af0-b1a0-1c5f18196bb8"	"2021-03-23"
"3eb3af66-f2d0-4ea7-86e7-b0c766b228fa"	"2021-03-11"
"3f06f90e-0959-44e6-b04f-a9f679fcd675"	"2021-03-10"
"3f8e3455-295d-4f3a-965e-d1da1b5696aa"	"2021-03-30"
"40059fe0-dc2b-4ecf-85e8-7a5b8a1ac7e1"	"2021-03-20"
"41a74e8b-cd9c-4163-a8c3-9f38c314c538"	"2021-03-16"
"41d2f193-dc29-4045-9d57-d9bc73f9321f"	"2021-03-30"
"41e70c64-6d21-4fc9-832d-a332a30d7f9b"	"2021-03-10"
"429c11aa-aeb4-4d99-8769-85030b72bd9e"	"2021-03-21"
"4314e645-e8cb-4f6b-abd7-6492f8040549"	"2021-03-07"
"446ed4fe-f750-4910-8784-7c4ed17d7037"	"2021-03-16"
"4551c681-8c79-4de8-b75b-f2859ebc1f7a"	"2021-03-22"
"4645a992-8c01-46d0-b6ca-4259a1761d24"	"2021-03-25"
"467e2c98-f9f9-46ec-bf59-1e2504d86372"	"2021-03-03"
"469f0d31-6a44-4cc1-aea8-41f463dda70d"	"2021-03-24"
"46f583f9-9fbe-4d2d-8d08-168a4068857a"	"2021-03-23"
"4755c1e5-4349-47f6-bf8f-dc260c068330"	"2021-03-16"
"4a70f4c1-576a-4f67-a7ad-5974c3ce16e0"	"2021-03-23"
"4bf28aba-1404-4aa8-b42e-264917cc691c"	"2021-03-07"
"4cc6d517-2e03-483f-bd9c-2c120db70819"	"2021-03-05"
"4d7fb8f9-fcb2-4b3c-8ddf-bd8fcef0ccaa"	"2021-03-12"
"4ef11946-e027-4685-bafc-d2af5265b17d"	"2021-03-17"
"4f73986c-4aa1-4d5d-958f-dd0509b62dce"	"2021-03-06"
"52e1f16a-3dda-49ae-808e-fd6b4abf8b8d"	"2021-03-22"
"57553bb9-244b-4b4c-b583-798963ef20fd"	"2021-03-10"
"57ee1f91-aa00-4774-b14b-35db2c20e749"	"2021-03-22"
"5b3b5e7a-e387-4679-b2b3-cac1ecd43fb0"	"2021-03-18"
"5b3ec6b6-a4ac-4846-9090-356972103750"	"2021-03-23"
"5be20b13-b05a-434c-b926-a8776e3f8af5"	"2021-03-12"
"5c6ae180-d4b1-4717-bf28-5e3c5ab1ae82"	"2021-03-12"
"5cbb732f-a47a-4111-b8cf-08ebb15f8331"	"2021-03-25"
"5d3c1c32-2fde-49eb-9b04-b49435cdc7d8"	"2021-03-15"
"5deef08e-ed8b-460b-9983-8833f3dea398"	"2021-03-21"
"5e15b699-4334-4a9e-af45-2cad11d8b021"	"2021-03-19"
"60ccb990-fd8a-493f-8581-feb01357d795"	"2021-03-10"
"62257320-e22c-4f1f-8766-67efc20be0c2"	"2021-03-16"
"633774dd-b5fd-4911-a692-53aaeeaa150c"	"2021-03-04"
"64742842-cad2-4b76-a964-bff9f72cfae2"	"2021-03-14"
"64af599a-83a7-4eee-aa1c-bd44facde193"	"2021-03-29"
"6511b89c-a4f2-4f6d-ab54-6076fc495892"	"2021-03-18"
"65b74ab7-92b1-4405-aca7-77f96a221b89"	"2021-03-13"
"68767a3a-2d3c-4378-9ac4-fecfdf9343d6"	"2021-03-20"
"68c66b02-6bb8-4289-818e-60a182e1296f"	"2021-03-05"
"68df7dbf-e95e-41cd-a47f-018e5f77781f"	"2021-03-17"
"69091cbc-fa39-4130-9aba-0a85e2a9a852"	"2021-03-18"
"69893d88-5a41-47cf-a129-def8dfb920b4"	"2021-03-22"
"6a30b6ff-32fc-4b34-8e2d-e7cd37f11eec"	"2021-03-28"
"6b6254a7-9e62-4d7c-8dae-9e55b02c41e1"	"2021-03-12"
"6c2fdd7b-120a-4621-aa2f-d2754aef3c28"	"2021-03-21"
"6cef7f8d-932f-497e-afbb-b9efddb64e46"	"2021-03-04"
"6f00e42a-c5f9-481f-9ab8-41649990b80a"	"2021-03-10"
"6fd27d40-1414-453e-9fd2-fc0e243e9a5d"	"2021-03-08"
"70b0b21f-9ec8-488e-b70c-e9e97050bfc8"	"2021-03-21"
"70dff657-4506-4056-b684-828a4fa5ee16"	"2021-03-08"
"723b4d5f-6ae5-423f-86cb-a56fa0403e74"	"2021-03-18"
"73668d49-0a83-472c-9f4c-e139778d8ad0"	"2021-03-12"
"75faa3f1-e70a-4205-911b-e340df54d169"	"2021-03-24"
"78992313-0612-489a-ba7e-56c544a4b2c1"	"2021-03-14"
"793af67a-c5a2-478b-9de3-269507456089"	"2021-03-27"
"795dccd1-9d08-4950-ba8f-b223ca3c0a61"	"2021-03-16"
"7d7e4edc-8f0e-4d06-aaab-fa738645e2be"	"2021-03-12"
"7dfd0701-6360-4550-8965-338f88ca4deb"	"2021-03-06"
"7e055f40-801b-42dd-8cce-ab0d5922691d"	"2021-03-10"
"7e5375bd-83ba-422f-adfd-7c0bbdc2ffbc"	"2021-03-23"
"7e9e11b9-b118-434a-9d52-e4ac9450baee"	"2021-03-18"
"7f15430e-ed1a-4ad4-af15-ec1c5399545e"	"2021-03-04"
"7f3bb811-4df9-4bcd-a3f7-29b6fea737be"	"2021-03-25"
"7f721537-570e-4111-9d1d-2a6e36db708d"	"2021-03-09"
"82165cab-a901-42e4-8503-e69fd4895651"	"2021-03-06"
"825feca5-5a68-4082-8689-8b0155ee72ab"	"2021-03-05"
"82721aca-eb38-432d-8a41-b6db399b7751"	"2021-03-25"
"83820d2b-ad51-4578-9987-e6c06b7093c6"	"2021-03-14"
"83a05b9c-e0d9-4b42-beb4-39ea64bed595"	"2021-03-28"
"84ad3595-104c-4a0b-be74-eeaff5d96e16"	"2021-03-18"
"87240a5c-2321-498f-a307-fdb242bb1e41"	"2021-03-07"
"88f19ffc-e3dc-425d-a9f0-1eecea40e676"	"2021-03-09"
"89162191-e118-4f8a-9547-0f431c6e4177"	"2021-03-22"
"89c0085b-c464-4edf-a168-7d3c5ee5ea98"	"2021-03-12"
"8a58fbb0-0b1c-42d5-8e97-e13baf7aed54"	"2021-03-08"
"8b7ebaea-0a0b-44ba-a7ff-9084489228ea"	"2021-03-06"
"8c37bada-09aa-420e-a671-e05f998321c6"	"2021-03-16"
"8ca58bb0-894b-4a56-9d08-01ed0e0fd311"	"2021-03-27"
"8cba8993-c40a-41db-a8ab-c8c221f991bd"	"2021-03-14"
"8dd20a01-506c-4ff4-b9fb-8c0ad6ce379e"	"2021-03-10"
"8e8c4a60-ee43-4637-98ef-f7dab91fcdc1"	"2021-03-03"
"8f1843ff-549a-460b-9e03-872962117725"	"2021-03-01"
"901efc2a-c82a-4578-8285-e55c401bc5e7"	"2021-03-02"
"90d639dc-87c2-4220-9da9-7a33f817de7e"	"2021-03-31"
"90dbea1d-7451-4894-9382-4abd82c03762"	"2021-03-15"
"9121682c-be9b-4e05-a741-91202ba724c3"	"2021-03-13"
"92b8572b-1f3e-48ca-828a-712d76ed328a"	"2021-03-31"
"9386774d-2d96-40a0-9b7e-14ecd9f0b31a"	"2021-03-22"
"9476d5f5-8b5f-4436-8e9a-98884eec10d5"	"2021-03-02"
"96ea9449-830d-4872-9851-14724d898d92"	"2021-03-13"
"96f7e6e2-8745-4cce-8f09-2034ceb6a42b"	"2021-03-19"
"97f00b2a-70a1-4a8d-9306-2d8cc6b9f0bb"	"2021-03-11"
"9874d3a0-1be8-4e97-8e42-7b9a3555b83b"	"2021-03-20"
"994493cc-20ef-4833-badc-41a8e6906bd2"	"2021-03-17"
"99eb723d-4d3c-45a9-96a9-fd4f8a928d4d"	"2021-03-23"
"9c259457-920c-4241-be27-dc73d9c37e34"	"2021-03-30"
"9c7fe9e4-687a-4844-8da0-43b9933d60e1"	"2021-03-26"
"9eac9f8d-a3f1-46dc-8570-c3793c6a798b"	"2021-03-09"
"9f268a69-bdb5-4148-8b45-2ef4cbe5904a"	"2021-03-05"
"a040c50c-a9fc-41e3-b87f-70e62161caa4"	"2021-03-27"
"a067e66a-958e-4fd0-a7c5-91d1080b28a3"	"2021-03-01"
"a085b5c8-f023-43a2-9be9-59ab9c9f8dd6"	"2021-03-22"
"a0908bd6-c94e-4569-9bc8-3d281226e1ab"	"2021-03-12"
"a0af0e09-49ec-4635-b1af-e283e0ff7782"	"2021-03-05"
"a2af13f9-fca5-44b2-beab-9ed69008a9fd"	"2021-03-12"
"a34cbea0-6f3d-4f7e-a702-8bf7300e77b6"	"2021-03-23"
"a4b27ce3-c5f5-477c-acc8-c4f7d37a0314"	"2021-03-29"
"a4cdef03-2a00-4761-a18f-dc003f0e13cc"	"2021-03-14"
"a53f0827-c2e0-4fd8-8324-8cc1f614d182"	"2021-03-27"
"a6432bc2-37f3-4873-a9e6-62709bbbe0bc"	"2021-03-18"
"a69796b1-d0bd-404e-89e2-18a8a5cc2835"	"2021-03-06"
"a6f44d3a-41d8-4217-8026-9b762fa1e1f7"	"2021-03-20"
"a7de247b-17ee-45f5-a0a5-874891cf35ac"	"2021-03-27"
"ab528183-d373-4f2e-b6df-8b9b055e5105"	"2021-03-26"
"abe432c5-45ad-489c-8a56-be0490df9cc1"	"2021-03-26"
"aceda9c5-baa7-4e53-aad4-0927517b648b"	"2021-03-24"
"ad20cf2e-dac2-4661-8f95-7c947e4be4f6"	"2021-03-10"
"ad9889db-421e-4a3b-8965-67165c94d09e"	"2021-03-25"
"aeefc8e9-c3e8-46fd-8a8b-4b5ab33590f3"	"2021-03-05"
"af3fe459-ead2-4380-b072-884938c2f307"	"2021-03-04"
"af712439-d8a3-453e-a329-f40a061aa8cc"	"2021-03-16"
"b281e9d7-2d17-42f3-af0a-7a809fe216cd"	"2021-03-12"
"b2d7f8e6-919c-48dd-872f-0fc3fadd3edb"	"2021-03-05"
"b3ba3874-8f44-4272-92cf-9fdbdd23b60e"	"2021-03-06"
"b531cf37-8964-4a3b-ac83-ba19e6a0250f"	"2021-03-23"
"b6a90746-acd0-4664-a1fd-f707e3548bd1"	"2021-03-06"
"b813536f-6dff-4347-acdb-fff88f6cb871"	"2021-03-01"
"b81e1606-4360-4256-825b-e3875d3a2d79"	"2021-03-01"
"b932ef19-5f48-431e-91ae-d053a8334ba7"	"2021-03-10"
"ba72ceb6-a934-4a08-aed1-ea3afa51a8f5"	"2021-03-25"
"bb1143c0-4473-4fa2-b971-7b9e6ee3faaa"	"2021-03-15"
"bb80b4ef-2286-4e26-8857-77708832008b"	"2021-03-20"
"bbbfa029-ab84-493d-9763-215fc715461f"	"2021-03-25"
"bccd678a-73ed-491a-bbeb-768f324eb7bf"	"2021-03-10"
"bfb0bdfc-d5fc-408e-a491-cab7b27a3999"	"2021-03-30"
"c19fc85a-3f6d-45c5-9e9a-b2b96ce63d96"	"2021-03-02"
"c1f461bc-8169-4a4f-aee1-cd3991f60d0a"	"2021-03-15"
"c2620d9b-7eb6-4db3-82f3-9ad3fb405213"	"2021-03-14"
"c3327478-1416-442b-98e3-7ad15dda3bf7"	"2021-03-21"
"c4c9a677-522a-4c48-b27c-8e4ed6f51306"	"2021-03-29"
"c4ed81f1-abca-47cb-bd41-b3df2ca38784"	"2021-03-13"
"c60bf6af-da09-4dbf-b992-aee2c3e47a70"	"2021-03-04"
"c7dcc628-1c4a-439b-a504-6551fd4ff89f"	"2021-03-07"
"c8a31d1d-e21d-4dd2-bf6b-e07b84570b15"	"2021-03-08"
"c8b143b6-ec25-43af-93ac-135ed01e96dc"	"2021-03-11"
"c907ad9d-fb05-4afc-ba9a-7ba6b9bc456b"	"2021-03-24"
"c907e869-5e49-49b4-942e-57d865cf0b1d"	"2021-03-17"
"ca259fe3-947c-4af4-8c2e-c968269fe954"	"2021-03-13"
"cbc374d5-df5e-4098-a6b3-167bb3ab8397"	"2021-03-12"
"cc8781a3-7fe6-4e89-ab5b-c464ca3ddf08"	"2021-03-05"
"cccc52d0-c065-421e-8bba-4887da00852a"	"2021-03-10"
"cd5ede3f-93f6-4726-8dfb-6da5430f4837"	"2021-03-03"
"ce309078-afaa-4700-993e-5552c4926d21"	"2021-03-22"
"ce6b0b38-9306-4bc8-85c7-c04cd1867ca2"	"2021-03-02"
"cf0ff104-acd9-461d-b6e2-556c8c4ffb20"	"2021-03-30"
"cfc5c3fa-2310-4f93-8169-42e32ea3842e"	"2021-03-31"
"d0fc5682-2955-4229-a2d2-04981ec4a3b1"	"2021-03-26"
"d33acbf1-0671-47bd-bdcc-37c99463d928"	"2021-03-03"
"d381e655-67f1-4e85-8a99-537cac3dc63b"	"2021-03-01"
"d59f5ce8-2e59-4488-a825-64e0317dca0e"	"2021-03-09"
"d5d53845-3f5e-4d41-bcbc-f2056cc62a88"	"2021-03-06"
"d6163b40-8e60-4c28-985f-893c9e657517"	"2021-03-05"
"d66dcc05-aab9-4998-b1f9-57e44f0b7868"	"2021-03-15"
"d845abbe-46dd-4ee3-a21b-a40bada0402f"	"2021-03-26"
"d8bec47f-b458-4143-8b1c-be46cee20beb"	"2021-03-03"
"d8df3e00-474a-4dff-862c-9c03d9a9b767"	"2021-03-12"
"d93aea20-9c84-4d9a-bd5f-6b29eafee3c4"	"2021-03-23"
"da7d547a-59c0-4305-a1d9-ac21ba36ebb1"	"2021-03-03"
"dbb5abce-b0fe-4b9f-b991-da2d11e0b93a"	"2021-03-14"
"dd8f42cb-f7a5-44ef-aeef-b0b159662055"	"2021-03-23"
"de08ea61-351c-4366-b59d-2d4b03b10e4d"	"2021-03-27"
"de687df8-c8a0-4494-8b4a-60588e066441"	"2021-03-07"
"e239775b-4d22-4671-9a6c-1d22a8bd0910"	"2021-03-01"
"e3074c6b-0f92-4862-9f8f-b232cbca6c38"	"2021-03-12"
"e340091a-e5f4-4934-9e1c-fa2737562cf4"	"2021-03-19"
"e3ec084f-dbd4-4b80-b271-6abd80abc744"	"2021-03-30"
"e45f2fd3-7b00-46a1-8977-a781125955e7"	"2021-03-05"
"e4816241-450d-4c16-bd67-ab543df4d42a"	"2021-03-11"
"e693fd30-34e4-43c5-b160-f45064d0456e"	"2021-03-14"
"e98431e2-aa0a-4137-8aeb-0890fef1f1b6"	"2021-03-23"
"e9ee4638-9c51-446a-b2c4-92e894d7fc33"	"2021-03-01"
"ebe40099-ab7a-48f4-8598-a7f9c61e46b0"	"2021-03-06"
"ecc63c5f-bbd9-4f7f-9dd3-c65b0fc4b7d5"	"2021-03-08"
"eed20988-511b-4cfd-8013-878ae4f73613"	"2021-03-06"
"efc5aa84-cd4c-4b1c-9574-a88137c50561"	"2021-03-17"
"f0d739d0-d647-4241-9f92-e8fbdc42b4dc"	"2021-03-21"
